UID,Is Target Cell,Is CTC,Object Index,Study Identifier Left Number,Study Identifier Right Number
28398,0,0,7472,190827,161926
28399,0,0,7473,190827,161926
28400,0,0,7474,190827,161926
28401,0,0,7475,190827,161926
28402,0,0,7476,190827,161926
28403,0,0,7477,190827,161926
28404,0,0,7478,190827,161926
28405,0,0,7479,190827,161926
28406,0,0,7480,190827,161926
28407,0,0,7481,190827,161926
28408,0,0,7482,190827,161926
28409,0,0,7483,190827,161926
28410,0,0,7484,190827,161926
28411,0,0,7485,190827,161926
28412,0,0,7486,190827,161926
28413,0,0,7487,190827,161926
28414,0,0,7488,190827,161926
28415,0,0,7489,190827,161926
28416,0,0,7490,190827,161926
28417,0,0,7491,190827,161926
28418,0,0,7492,190827,161926
28419,0,0,7493,190827,161926
28420,0,0,7494,190827,161926
28421,0,0,7495,190827,161926
28422,0,0,7496,190827,161926
28423,0,0,7497,190827,161926
28424,0,0,7498,190827,161926
28425,0,0,7499,190827,161926
28426,0,0,7500,190827,161926
28427,0,0,7501,190827,161926
28428,0,0,7502,190827,161926
28429,0,0,7503,190827,161926
28430,0,0,7504,190827,161926
28431,0,0,7505,190827,161926
28432,0,0,7506,190827,161926
28433,0,0,7507,190827,161926
28434,0,0,7508,190827,161926
28435,0,0,7509,190827,161926
28436,0,0,7510,190827,161926
28437,0,0,7511,190827,161926
28438,0,0,7512,190827,161926
28439,0,0,7513,190827,161926
28440,0,0,7514,190827,161926
28441,0,0,7515,190827,161926
28442,0,0,7516,190827,161926
28443,0,0,7517,190827,161926
28444,0,0,7518,190827,161926
28445,0,0,7519,190827,161926
28446,0,0,7520,190827,161926
28447,0,0,7521,190827,161926
28448,0,0,7522,190827,161926
28449,0,0,7523,190827,161926
28450,0,0,7524,190827,161926
28451,0,0,7525,190827,161926
28452,0,0,7526,190827,161926
28453,0,0,7527,190827,161926
28454,0,0,7528,190827,161926
28455,0,0,7529,190827,161926
28456,0,0,7530,190827,161926
28457,0,0,7531,190827,161926
28458,0,0,7532,190827,161926
28459,0,0,7533,190827,161926
28460,0,0,7534,190827,161926
28461,0,0,7535,190827,161926
28462,0,0,7536,190827,161926
28463,0,0,7537,190827,161926
28464,0,0,7538,190827,161926
28465,0,0,7539,190827,161926
28466,0,0,7540,190827,161926
28467,0,0,7541,190827,161926
28468,0,0,7542,190827,161926
28469,0,0,7543,190827,161926
28470,0,0,7544,190827,161926
28471,0,0,7545,190827,161926
28472,0,0,7546,190827,161926
28473,0,0,7547,190827,161926
28474,0,0,7548,190827,161926
28475,0,0,7549,190827,161926
28476,0,0,7550,190827,161926
28477,0,0,7551,190827,161926
28478,0,0,7552,190827,161926
28479,0,0,7553,190827,161926
28480,0,0,7554,190827,161926
28481,0,0,7555,190827,161926
28482,0,0,7556,190827,161926
28483,0,0,7557,190827,161926
28484,0,0,7558,190827,161926
28485,0,0,7559,190827,161926
28486,0,0,7560,190827,161926
28487,0,0,7561,190827,161926
28488,0,0,7562,190827,161926
28489,0,0,7563,190827,161926
28490,0,0,7564,190827,161926
28491,0,0,7565,190827,161926
28492,0,0,7566,190827,161926
28493,0,0,7567,190827,161926
28494,0,0,7568,190827,161926
28495,0,0,7569,190827,161926
28496,0,0,7570,190827,161926
28497,0,0,7571,190827,161926
28498,0,0,7572,190827,161926
28499,0,0,7573,190827,161926
28500,0,0,7574,190827,161926
28501,0,0,7575,190827,161926
28502,0,0,7576,190827,161926
28503,0,0,7577,190827,161926
28504,0,0,7578,190827,161926
28505,0,0,7579,190827,161926
28506,0,0,7580,190827,161926
28507,0,0,7581,190827,161926
28508,0,0,7582,190827,161926
28509,0,0,7583,190827,161926
28510,0,0,7584,190827,161926
28511,0,0,7585,190827,161926
28512,0,0,7586,190827,161926
28513,0,0,7587,190827,161926
28514,0,0,7588,190827,161926
28515,0,0,7589,190827,161926
28516,0,0,7590,190827,161926
28517,0,0,7591,190827,161926
28518,0,0,7592,190827,161926
28519,0,0,7593,190827,161926
28520,0,0,7594,190827,161926
28521,0,0,7595,190827,161926
28522,0,0,7596,190827,161926
28523,0,0,7597,190827,161926
28524,0,0,7598,190827,161926
28525,0,0,7599,190827,161926
28526,0,0,7600,190827,161926
28527,0,0,7601,190827,161926
28528,0,0,7602,190827,161926
28529,0,0,7603,190827,161926
28530,0,0,7604,190827,161926
28531,0,0,7605,190827,161926
28532,0,0,7606,190827,161926
28533,0,0,7607,190827,161926
28534,0,0,7608,190827,161926
28535,0,0,7609,190827,161926
28536,0,0,7610,190827,161926
28537,0,0,7611,190827,161926
28538,0,0,7612,190827,161926
28539,0,0,7613,190827,161926
28540,0,0,7614,190827,161926
28541,0,0,7615,190827,161926
28542,0,0,7616,190827,161926
28543,0,0,7617,190827,161926
28544,0,0,7618,190827,161926
28545,0,0,7619,190827,161926
28546,0,0,7620,190827,161926
28547,0,0,7621,190827,161926
28548,0,0,7622,190827,161926
28549,0,0,7623,190827,161926
28550,0,0,7624,190827,161926
28551,0,0,7625,190827,161926
28552,0,0,7626,190827,161926
28553,0,0,7627,190827,161926
28554,0,0,7628,190827,161926
28555,0,0,7629,190827,161926
28556,0,0,7630,190827,161926
28557,0,0,7631,190827,161926
28558,0,0,7632,190827,161926
28559,0,0,7633,190827,161926
28560,0,0,7634,190827,161926
28561,0,0,7635,190827,161926
28562,0,0,7636,190827,161926
28563,0,0,7637,190827,161926
28564,0,0,7638,190827,161926
28565,0,0,7639,190827,161926
28566,0,0,7640,190827,161926
28567,0,0,7641,190827,161926
28568,0,0,7642,190827,161926
28569,0,0,7643,190827,161926
28570,0,0,7644,190827,161926
28571,0,0,7645,190827,161926
28572,0,0,7646,190827,161926
28573,0,0,7647,190827,161926
28574,0,0,7648,190827,161926
28575,0,0,7649,190827,161926
28576,0,0,7650,190827,161926
28577,0,0,7651,190827,161926
28578,0,0,7652,190827,161926
28579,0,0,7653,190827,161926
28580,0,0,7654,190827,161926
28581,0,0,7655,190827,161926
28582,0,0,7656,190827,161926
28583,0,0,7657,190827,161926
28584,0,0,7658,190827,161926
28585,0,0,7659,190827,161926
28586,0,0,7660,190827,161926
28587,0,0,7661,190827,161926
28588,0,0,7662,190827,161926
28589,0,0,7663,190827,161926
28590,0,0,7664,190827,161926
28591,0,0,7665,190827,161926
28592,0,0,7666,190827,161926
28593,0,0,7667,190827,161926
28594,0,0,7668,190827,161926
28595,0,0,7669,190827,161926
28596,0,0,7670,190827,161926
28597,0,0,7671,190827,161926
28598,0,0,7672,190827,161926
28599,0,0,7673,190827,161926
28600,0,0,7674,190827,161926
28601,0,0,7675,190827,161926
28602,0,0,7676,190827,161926
28603,0,0,7677,190827,161926
28604,0,0,7678,190827,161926
28605,0,0,7679,190827,161926
28606,0,0,7680,190827,161926
28607,0,0,7681,190827,161926
28608,0,0,7682,190827,161926
28609,0,0,7683,190827,161926
28610,0,0,7684,190827,161926
28611,0,0,7685,190827,161926
28612,0,0,7686,190827,161926
28613,0,0,7687,190827,161926
28614,0,0,7688,190827,161926
28615,0,0,7689,190827,161926
28616,0,0,7690,190827,161926
28617,0,0,7691,190827,161926
28618,0,0,7692,190827,161926
28619,0,0,7693,190827,161926
28620,0,0,7694,190827,161926
28621,0,0,7695,190827,161926
28622,0,0,7696,190827,161926
28623,0,0,7697,190827,161926
28624,0,0,7698,190827,161926
28625,0,0,7699,190827,161926
28626,0,0,7700,190827,161926
28627,0,0,7701,190827,161926
28628,0,0,7702,190827,161926
28629,0,0,7703,190827,161926
28630,0,0,7704,190827,161926
28631,0,0,7705,190827,161926
28632,0,0,7706,190827,161926
28633,0,0,7707,190827,161926
28634,0,0,7708,190827,161926
28635,0,0,7709,190827,161926
28636,0,0,7710,190827,161926
28637,0,0,7711,190827,161926
28638,0,0,7712,190827,161926
28639,0,0,7713,190827,161926
28640,0,0,7714,190827,161926
28641,0,0,7715,190827,161926
28642,0,0,7716,190827,161926
28643,0,0,7717,190827,161926
28644,0,0,7718,190827,161926
28645,0,0,7719,190827,161926
28646,0,0,7720,190827,161926
28647,0,0,7721,190827,161926
28648,0,0,7722,190827,161926
28649,0,0,7723,190827,161926
28650,0,0,7724,190827,161926
28651,0,0,7725,190827,161926
28652,0,0,7726,190827,161926
28653,0,0,7727,190827,161926
28654,0,0,7728,190827,161926
28655,0,0,7729,190827,161926
28656,0,0,7730,190827,161926
28657,0,0,7731,190827,161926
28658,0,0,7732,190827,161926
28659,0,0,7733,190827,161926
28660,0,0,7734,190827,161926
28661,0,0,7735,190827,161926
28662,0,0,7736,190827,161926
28663,0,0,7737,190827,161926
28664,0,0,7738,190827,161926
28665,0,0,7739,190827,161926
28666,0,0,7740,190827,161926
28667,0,0,7741,190827,161926
28668,0,0,7742,190827,161926
28669,0,0,7743,190827,161926
28670,0,0,7744,190827,161926
28671,0,0,7745,190827,161926
28672,0,0,7746,190827,161926
28673,0,0,7747,190827,161926
28674,0,0,7748,190827,161926
28675,0,0,7749,190827,161926
28676,0,0,7750,190827,161926
28677,0,0,7751,190827,161926
28678,0,0,7752,190827,161926
28679,0,0,7753,190827,161926
28680,0,0,7754,190827,161926
28681,0,0,7755,190827,161926
28682,0,0,7756,190827,161926
28683,0,0,7757,190827,161926
28684,0,0,7758,190827,161926
28685,0,0,7759,190827,161926
28686,0,0,7760,190827,161926
28687,0,0,7761,190827,161926
28688,0,0,7762,190827,161926
28689,0,0,7763,190827,161926
28690,0,0,7764,190827,161926
28691,0,0,7765,190827,161926
28692,0,0,7766,190827,161926
28693,0,0,7767,190827,161926
28694,0,0,7768,190827,161926
28695,0,0,7769,190827,161926
28696,0,0,7770,190827,161926
28697,0,0,7771,190827,161926
28698,0,0,7772,190827,161926
28699,0,0,7773,190827,161926
28700,0,0,7774,190827,161926
28701,0,0,7775,190827,161926
28702,0,0,7776,190827,161926
28703,0,0,7777,190827,161926
28704,0,0,7778,190827,161926
28705,0,0,7779,190827,161926
28706,0,0,7780,190827,161926
28707,0,0,7781,190827,161926
28708,0,0,7782,190827,161926
28709,0,0,7783,190827,161926
28710,0,0,7784,190827,161926
28711,0,0,7785,190827,161926
28712,0,0,7786,190827,161926
28713,0,0,7787,190827,161926
28714,0,0,7788,190827,161926
28715,0,0,7789,190827,161926
28716,0,0,7790,190827,161926
28717,0,0,7791,190827,161926
28718,0,0,7792,190827,161926
28719,0,0,7793,190827,161926
28720,0,0,7794,190827,161926
28721,0,0,7795,190827,161926
28722,0,0,7796,190827,161926
28723,0,0,7797,190827,161926
28724,0,0,7798,190827,161926
28725,0,0,7799,190827,161926
28726,0,0,7800,190827,161926
28727,0,0,7801,190827,161926
28728,0,0,7802,190827,161926
28729,0,0,7803,190827,161926
28730,0,0,7804,190827,161926
28731,0,0,7805,190827,161926
28732,0,0,7806,190827,161926
28733,0,0,7807,190827,161926
28734,0,0,7808,190827,161926
28735,0,0,7809,190827,161926
28736,0,0,7810,190827,161926
28737,0,0,7811,190827,161926
28738,0,0,7812,190827,161926
28739,0,0,7813,190827,161926
28740,0,0,7814,190827,161926
28741,0,0,7815,190827,161926
28742,0,0,7816,190827,161926
28743,0,0,7817,190827,161926
28744,0,0,7818,190827,161926
28745,0,0,7819,190827,161926
28746,0,0,7820,190827,161926
28747,0,0,7821,190827,161926
28748,0,0,7822,190827,161926
28749,0,0,7823,190827,161926
28750,0,0,7824,190827,161926
28751,0,0,7825,190827,161926
28752,0,0,7826,190827,161926
28753,0,0,7827,190827,161926
28754,0,0,7828,190827,161926
28755,0,0,7829,190827,161926
28756,0,0,7830,190827,161926
28757,0,0,7831,190827,161926
28758,0,0,7832,190827,161926
28759,0,0,7833,190827,161926
28760,0,0,7834,190827,161926
28761,0,0,7835,190827,161926
28762,0,0,7836,190827,161926
28763,0,0,7837,190827,161926
28764,0,0,7838,190827,161926
28765,0,0,7839,190827,161926
28766,0,0,7840,190827,161926
28767,0,0,7841,190827,161926
28768,0,0,7842,190827,161926
28769,0,0,7843,190827,161926
28770,0,0,7844,190827,161926
28771,0,0,7845,190827,161926
28772,0,0,7846,190827,161926
28773,0,0,7847,190827,161926
28774,0,0,7848,190827,161926
28775,0,0,7849,190827,161926
28776,0,0,7850,190827,161926
28777,0,0,7851,190827,161926
28778,0,0,7852,190827,161926
28779,0,0,7853,190827,161926
28780,0,0,7854,190827,161926
28781,0,0,7855,190827,161926
28782,0,0,7856,190827,161926
28783,0,0,7857,190827,161926
28784,0,0,7858,190827,161926
28785,0,0,7859,190827,161926
28786,0,0,7860,190827,161926
28787,0,0,7861,190827,161926
28788,0,0,7862,190827,161926
28789,0,0,7863,190827,161926
28790,0,0,7864,190827,161926
28791,0,0,7865,190827,161926
28792,0,0,7866,190827,161926
28793,0,0,7867,190827,161926
28794,0,0,7868,190827,161926
28795,0,0,7869,190827,161926
28796,0,0,7870,190827,161926
28797,0,0,7871,190827,161926
28798,0,0,7872,190827,161926
28799,0,0,7873,190827,161926
28800,0,0,7874,190827,161926
28801,0,0,7875,190827,161926
28802,0,0,7876,190827,161926
28803,0,0,7877,190827,161926
28804,0,0,7878,190827,161926
28805,0,0,7879,190827,161926
28806,0,0,7880,190827,161926
28807,0,0,7881,190827,161926
28808,0,0,7882,190827,161926
28809,0,0,7883,190827,161926
28810,0,0,7884,190827,161926
28811,0,0,7885,190827,161926
28812,0,0,7886,190827,161926
28813,0,0,7887,190827,161926
28814,0,0,7888,190827,161926
28815,0,0,7889,190827,161926
28816,0,0,7890,190827,161926
28817,0,0,7891,190827,161926
28818,0,0,7892,190827,161926
28819,0,0,7893,190827,161926
28820,0,0,7894,190827,161926
28821,0,0,7895,190827,161926
28822,0,0,7896,190827,161926
28823,0,0,7897,190827,161926
28824,0,0,7898,190827,161926
28825,0,0,7899,190827,161926
28826,0,0,7900,190827,161926
28827,0,0,7901,190827,161926
28828,0,0,7902,190827,161926
28829,0,0,7903,190827,161926
28830,0,0,7904,190827,161926
28831,0,0,7905,190827,161926
28832,0,0,7906,190827,161926
28833,0,0,7907,190827,161926
28834,0,0,7908,190827,161926
28835,0,0,7909,190827,161926
28836,0,0,7910,190827,161926
28837,0,0,7911,190827,161926
28838,0,0,7912,190827,161926
28839,0,0,7913,190827,161926
28840,0,0,7914,190827,161926
28841,0,0,7915,190827,161926
28842,0,0,7916,190827,161926
28843,0,0,7917,190827,161926
28844,0,0,7918,190827,161926
28845,0,0,7919,190827,161926
28846,0,0,7920,190827,161926
28847,0,0,7921,190827,161926
28848,0,0,7922,190827,161926
28849,0,0,7923,190827,161926
28850,0,0,7924,190827,161926
28851,0,0,7925,190827,161926
28852,0,0,7926,190827,161926
28853,0,0,7927,190827,161926
28854,0,0,7928,190827,161926
28855,0,0,7929,190827,161926
28856,0,0,7930,190827,161926
28857,0,0,7931,190827,161926
28858,0,0,7932,190827,161926
28859,0,0,7933,190827,161926
28860,0,0,7934,190827,161926
28861,0,0,7935,190827,161926
28862,0,0,7936,190827,161926
28863,0,0,7937,190827,161926
28864,0,0,7938,190827,161926
28865,0,0,7939,190827,161926
28866,0,0,7940,190827,161926
28867,0,0,7941,190827,161926
28868,0,0,7942,190827,161926
28869,0,0,7943,190827,161926
28870,0,0,7944,190827,161926
28871,0,0,7945,190827,161926
28872,0,0,7946,190827,161926
28873,0,0,7947,190827,161926
28874,0,0,7948,190827,161926
28875,0,0,7949,190827,161926
28876,0,0,7950,190827,161926
28877,0,0,7951,190827,161926
28878,0,0,7952,190827,161926
28879,0,0,7953,190827,161926
28880,0,0,7954,190827,161926
28881,0,0,7955,190827,161926
28882,0,0,7956,190827,161926
28883,0,0,7957,190827,161926
28884,0,0,7958,190827,161926
28885,0,0,7959,190827,161926
28886,0,0,7960,190827,161926
28887,0,0,7961,190827,161926
28888,0,0,7962,190827,161926
28889,0,0,7963,190827,161926
28890,0,0,7964,190827,161926
28891,0,0,7965,190827,161926
28892,0,0,7966,190827,161926
28893,0,0,7967,190827,161926
28894,0,0,7968,190827,161926
28895,0,0,7969,190827,161926
28896,0,0,7970,190827,161926
28897,0,0,7971,190827,161926
28898,0,0,7972,190827,161926
28899,0,0,7973,190827,161926
28900,0,0,7974,190827,161926
28901,0,0,7975,190827,161926
28902,0,0,7976,190827,161926
28903,0,0,7977,190827,161926
28904,0,0,7978,190827,161926
28905,0,0,7979,190827,161926
28906,0,0,7980,190827,161926
28907,0,0,7981,190827,161926
28908,0,0,7982,190827,161926
28909,0,0,7983,190827,161926
28910,0,0,7984,190827,161926
28911,0,0,7985,190827,161926
28912,0,0,7986,190827,161926
28913,0,0,7987,190827,161926
28914,0,0,7988,190827,161926
28915,0,0,7989,190827,161926
28916,0,0,7990,190827,161926
28917,0,0,7991,190827,161926
28918,0,0,7992,190827,161926
28919,0,0,7993,190827,161926
28920,0,0,7994,190827,161926
28921,0,0,7995,190827,161926
28922,0,0,7996,190827,161926
28923,0,0,7997,190827,161926
28924,0,0,7998,190827,161926
28925,0,0,7999,190827,161926
28926,0,0,8000,190827,161926
28927,0,0,8001,190827,161926
28928,0,0,8002,190827,161926
28929,0,0,8003,190827,161926
28930,0,0,8004,190827,161926
28931,0,0,8005,190827,161926
28932,0,0,8006,190827,161926
28933,0,0,8007,190827,161926
28934,0,0,8008,190827,161926
28935,0,0,8009,190827,161926
28936,0,0,8010,190827,161926
28937,0,0,8011,190827,161926
28938,0,0,8012,190827,161926
28939,0,0,8013,190827,161926
28940,0,0,8014,190827,161926
28941,0,0,8015,190827,161926
28942,0,0,8016,190827,161926
28943,0,0,8017,190827,161926
28944,0,0,8018,190827,161926
28945,0,0,8019,190827,161926
28946,0,0,8020,190827,161926
28947,0,0,8021,190827,161926
28948,0,0,8022,190827,161926
28949,0,0,8023,190827,161926
28950,0,0,8024,190827,161926
28951,0,0,8025,190827,161926
28952,0,0,8026,190827,161926
28953,0,0,8027,190827,161926
28954,0,0,8028,190827,161926
28955,0,0,8029,190827,161926
28956,0,0,8030,190827,161926
28957,0,0,8031,190827,161926
28958,0,0,8032,190827,161926
28959,0,0,8033,190827,161926
28960,0,0,8034,190827,161926
28961,0,0,8035,190827,161926
28962,0,0,8036,190827,161926
28963,0,0,8037,190827,161926
28964,0,0,8038,190827,161926
28965,0,0,8039,190827,161926
28966,0,0,8040,190827,161926
28967,0,0,8041,190827,161926
28968,0,0,8042,190827,161926
28969,0,0,8043,190827,161926
28970,0,0,8044,190827,161926
28971,0,0,8045,190827,161926
28972,0,0,8046,190827,161926
28973,0,0,8047,190827,161926
28974,0,0,8048,190827,161926
28975,0,0,8049,190827,161926
28976,0,0,8050,190827,161926
28977,0,0,8051,190827,161926
28978,0,0,8052,190827,161926
28979,0,0,8053,190827,161926
28980,0,0,8054,190827,161926
28981,0,0,8055,190827,161926
28982,0,0,8056,190827,161926
28983,0,0,8057,190827,161926
28984,0,0,8058,190827,161926
28985,0,0,8059,190827,161926
28986,0,0,8060,190827,161926
28987,0,0,8061,190827,161926
28988,0,0,8062,190827,161926
28989,0,0,8063,190827,161926
28990,0,0,8064,190827,161926
28991,0,0,8065,190827,161926
28992,0,0,8066,190827,161926
28993,0,0,8067,190827,161926
28994,0,0,8068,190827,161926
28995,0,0,8069,190827,161926
28996,0,0,8070,190827,161926
28997,0,0,8071,190827,161926
28998,0,0,8072,190827,161926
28999,0,0,8073,190827,161926
29000,0,0,8074,190827,161926
29001,0,0,8075,190827,161926
29002,0,0,8076,190827,161926
29003,0,0,8077,190827,161926
29004,0,0,8078,190827,161926
29005,0,0,8079,190827,161926
29006,0,0,8080,190827,161926
29007,0,0,8081,190827,161926
29008,0,0,8082,190827,161926
29009,0,0,8083,190827,161926
29010,0,0,8084,190827,161926
29011,0,0,8085,190827,161926
29012,0,0,8086,190827,161926
29013,0,0,8087,190827,161926
29014,0,0,8088,190827,161926
29015,0,0,8089,190827,161926
29016,0,0,8090,190827,161926
29017,0,0,8091,190827,161926
29018,0,0,8092,190827,161926
29019,0,0,8093,190827,161926
29020,0,0,8094,190827,161926
29021,0,0,8095,190827,161926
29022,0,0,8096,190827,161926
29023,0,0,8097,190827,161926
29024,0,0,8098,190827,161926
29025,0,0,8099,190827,161926
